ablaze,"着火的， 燃烧的； 闪耀的； 情绪激动的","The building was ablaze with lights.","大楼灯火通明。"
grouse,"发牢骚，抱怨, 松鸡； 怨言","He's always grousing about something.","他总是抱怨这抱怨那。"
addition,"加， 加法； 添加， 增加","The new library is a welcome addition to the town.","新图书馆是镇上一个受欢迎的新增设施。"
overcharge,"讨价过高，索价过高；过量装填；渲染，夸张, 过高的要价； 超载","The taxi driver overcharged me.","出租车司机多收了我的钱。"
saucy,"无礼的； 俏皮的； 漂亮的","She gave him a saucy look.","她俏皮地看了他一眼。"
neglect,"忽略， 忽视； 疏忽","He neglected his duties.","他玩忽职守。"
cosmic,"宇宙的； 无限的","The cosmic scale of the universe is hard to comprehend.","宇宙的宏大规模很难理解。"
gang,"合伙, 一帮，一伙；帮派","A gang of youths was hanging around on the corner.","一群年轻人在街角闲逛。"
vein,"静脉； 叶脉； 纹理， 纹路； 方式， 风格","The nurse had trouble finding a vein in his arm.","护士很难在他胳膊上找到静脉。"
carve,"雕刻； 切","He carved a beautiful statue out of wood.","他用木头雕刻了一尊漂亮的雕像。"
shrink,"收缩， 缩小； 退缩， 畏缩","My sweater shrank in the wash.","我的毛衣在洗涤时缩水了。"
veil,"面纱；遮蔽物, 以面纱掩盖； 掩饰","The bride wore a beautiful veil.","新娘戴着漂亮的面纱。"
ancestor,"祖先， 祖宗； 原种； 原型","My ancestors came from Ireland.","我的祖先来自爱尔兰。"
hierarchy,"统治集团； 等级制度； 阶层","There is a strict hierarchy in the company.","公司里有严格的等级制度。"
league,"联盟， 同盟； 等级， 级别","He plays in the top league.","他在顶级联赛踢球。"
textile,"纺织品","The textile industry is very important to the country's economy.","纺织业对该国经济非常重要。"
locality,"地点； 位置","The locality is known for its beautiful scenery.","这个地方以其美丽的风景而闻名。"
uncanny,"神秘的； 易乎寻常的","She has an uncanny ability to predict the future.","她有预测未来的神秘能力。"
former,"从前的, 前者","The former president is now a private citizen.","前总统现在是平民。"
panic,"惊慌","There was a panic when the fire alarm went off.","火警响起时，一片恐慌。"
extend,"延长， 延伸； 扩大…的范围； 舒展","The road extends for miles.","这条路绵延数英里。"
fold,"褶，褶层；褶皱；褶痕，褶缝；羊栏，","She folded the letter and put it in her pocket.","她把信折起来放进口袋里。"
canyon,"峡谷","The Grand Canyon is one of the most popular tourist destinations in the United States.","大峡谷是美国最受欢迎的旅游目的地之一。"
impenetrable,"不能穿透的； 不可理解的， 高深莫测的","The jungle was impenetrable.","丛林无法穿透。"
hurl,"猛投； 大声斥责","He hurled a stone at the dog.","他向狗扔了一块石头。"
intermediate,"中间的；中级的, 中间体， 媒介","This course is for intermediate level students.","这门课程是为中级水平的学生开设的。"
consideration,"考虑， 思考； 体谅， 照顾； 考虑因素， 理由； 报酬","After careful consideration, we have decided to accept your offer.","经过慎重考虑，我们决定接受您的报价。"
frank,"坦白的， 直率的","To be frank, I don't think you're right.","坦率地说，我认为你错了。"
inscribe,"写、 题、 铭刻； 铭记","His name was inscribed on the trophy.","他的名字被刻在奖杯上。"
admire,"钦佩， 仰慕； 欣赏","I admire her for her courage.","我钦佩她的勇气。"
virus,"病毒； 病毒性疾病","The flu is caused by a virus.","流感是由病毒引起的。"
rape,"强奸； 肆意破坏","He was convicted of rape.","他被判犯有强奸罪。"
metaphor,"隐喻， 暗喻","'The world's a stage' is a metaphor.","“世界是一个舞台”是一个隐喻。"
genre,"类型； 流派","What's your favorite genre of music?","你最喜欢哪种音乐类型？"
permanence,"永久， 持久","The permanence of the marriage is important.","婚姻的永久性很重要。"
panel,"面板，镶板；仪表盘；专门小组, 镶板","There was a panel of experts on the TV show.","电视节目上有一个专家小组。"
humanity,"人类； 人性； 人道， 仁慈","We must never forget our common humanity.","我们绝不能忘记我们共同的人性。"
outstanding,"优秀的， 杰出的， 出色的； 未解决的； 未偿付的","She is an outstanding student.","她是个优秀的学生。"
adobe,"泥砖， 土坯","The house was made of adobe.","这所房子是用土坯建成的。"
alternate,"轮流， 交替, 交替的， 轮流的； 间隔的","We alternate between working in the office and working from home.","我们轮流在办公室工作和在家工作。"
unbridgeable,"不能架桥的； 不能逾越的","There is an unbridgeable gap between the two sides.","双方之间存在着无法逾越的鸿沟。"
infuriate,"激怒","His rudeness infuriated me.","他的粗鲁激怒了我。"
flu,"流行性感冒","I have the flu.","我得了流感。"
plunge,"掉入；暴跌，突降, 跳水； 猛跌， 骤降； 卷入","The stock market plunged today.","今天股市暴跌。"
skeptical,"怀疑的","I'm skeptical about his chances of winning.","我对他获胜的机会持怀疑态度。"
decipher,"破译","I can't decipher his handwriting.","我无法辨认他的笔迹。"
burgeon,"迅速成长， 发展","The company is burgeoning.","这家公司正在迅速发展。"
naive,"天真的， 率真的， 质朴的； 幼稚的， 无知的， 轻信的； 稚拙派的","She's so naive, she believes everything she's told.","她太天真了，别人说什么她都信。"
sewage,"污水， 污物","The sewage is pumped into the sea.","污水被排入大海。"
essential,"基本的，本质的；极其重要的，必不可少的, 要素， 实质； 必需品","Water is essential for life.","水对生命至关重要。"
expenditure,"花费， 支出","The government is trying to reduce its expenditure.","政府正试图削减开支。"
vent,"通风口；出口, 表达， 发泄","He vented his anger on his family.","他把怒气发泄在家人身上。"
clarify,"澄清， 阐明","Could you clarify your last point?","你能澄清你最后一点吗？"
furnace,"火炉， 熔炉； 锅炉","The furnace is used to heat the house.","这个炉子是用来给房子供暖的。"
haunt,"出没于；萦绕在心头；长期缠扰, 常去的地方","The memory of the accident still haunts me.","那次事故的记忆仍然萦绕在我心头。"
scarf,"围巾， 披巾， 头巾","She wore a beautiful silk scarf.","她戴着一条漂亮的丝绸围巾。"
congenial,"情投意合的； 相宜的， 适宜的； 适当的， 合适的","We spent a congenial evening together.","我们一起度过了一个愉快的夜晚。"
graphics,"图形， 图像； 制图法， 制图学","The graphics in this game are amazing.","这个游戏的画面很棒。"
observe,"遵守， 奉行； 观察； 察觉， 看到； 评说， 评论","We must observe the rules.","我们必须遵守规则。"
meaningful,"意味深长的； 有目的的， 有用意的； 有意义的","It was a meaningful experience.","那是一次有意义的经历。"
furnish,"提供， 供应； 布置， 为…配备家具","The hotel will furnish you with a map of the city.","酒店会为你提供一张城市地图。"
larynx,"喉","The larynx is also known as the voice box.","喉也叫喉头。"
excavation,"挖掘， 发掘； 出土文物； 挖掘现场","The archaeologists are working on an excavation site.","考古学家正在一个挖掘现场工作。"
rare,"稀有的， 罕见的； 半熟的","This is a very rare stamp.","这是一张非常稀有的邮票。"
exclude,"把…排除在外","The price excludes tax.","价格不含税。"
amalgamation,"融合， 合并； 联合， 结合","The amalgamation of the two companies was a success.","两家公司的合并是成功的。"
creativity,"创造力， 创造性","She is a person of great creativity.","她是一个很有创造力的人。"
enlighten,"启发， 启迪； 开导； 阐明","Could you enlighten me on this subject?","你能在这个问题上给我一些启发吗？"
needy,"贫穷的， 贫困的","The charity helps needy families.","这家慈善机构帮助贫困家庭。"
utmost,"最大限度的, 最大限度； 最大量","We will do our utmost to help you.","我们将尽最大努力帮助您。"
deduct,"扣除， 减去； 推论， 演绎","The company will deduct tax from your salary.","公司将从你的工资中扣除税款。"
image,"形象， 印象； 画像； 影像， 映像； 意象， 比喻","He has a good public image.","他有良好的公众形象。"
voracious,"狼吞虎咽的， 贪婪的； 求知欲强的","He is a voracious reader.","他是个贪婪的读者。"
unpredictable,"不可预知的； 无法预言的","The weather is very unpredictable.","天气非常难以预测。"
topography,"地形学； 地形， 地貌","The topography of the region is very varied.","该地区的地形多种多样。"
ribbon,"带状物； 丝带， 缎带； 绶带； 色带","She tied a ribbon in her hair.","她在头发上系了一条丝带。"
portray,"描绘； 扮演， 饰演","The movie portrays him as a hero.","这部电影把他描绘成一个英雄。"
trance,"恍惚； 昏睡状态","She was in a trance-like state.","她处于一种恍惚的状态。"
